ecg,emgz,emg,eda
0.0027466,0.007019,-0.021362,1.3336
0.038452,0.0021362,-0.010986,1.3339
0.044556,-0.0039673,-0.0015259,1.3345
0.020752,-0.0064087,0.0085449,1.3342
0.0012207,-0.014648,0.031433,1.3342
0.011597,-0.010986,0.040588,1.333
0.03479,-0.012512,0.038147,1.3339
0.049438,-0.013733,0.02594,1.3336
0.05127,-0.012207,0.011292,1.3339
0.042725,-0.0088501,0.00061035,1.3336
0.039368,-0.0024414,-0.023193,1.3348
0.040588,0.00061035,-0.026855,1.3333
0.032959,0.0027466,-0.02655,1.3339
0.014648,0.00061035,-0.031738,1.3336
-0.00091553,0.0076294,-0.041504,1.3336
-0.0015259,0.0091553,-0.05127,1.3333
0.013428,0.018616,-0.047302,1.3336
0.020447,0.020752,-0.043335,1.3342
0.010376,0.021362,-0.03479,1.3336
0.0027466,0.01709,-0.031433,1.3336
0.0085449,0.0045776,-0.023499,1.3339
0.022278,0.0036621,-0.011902,1.3336
0.042725,0.00061035,0.0027466,1.3333
0.076294,-0.0027466,0.019836,1.3336
0.093689,-0.014038,0.028076,1.3336
0.083313,-0.019531,0.021667,1.3333
0.072021,-0.010681,0.020447,1.3339
0.062256,-0.011292,0.030823,1.3336
0.058594,-0.0073242,0.023804,1.3339
0.066528,-0.012817,0.013428,1.3339
0.073242,-0.020752,-0.00030518,1.3339
0.074158,-0.014648,-0.016785,1.3342
0.071411,-0.010376,-0.03418,1.3336
0.06134,-0.0061035,-0.031128,1.3336
0.051575,0.0012207,-0.0042725,1.3333
0.045166,0.005188,-0.016174,1.3336
0.039978,0.011597,-0.05249,1.3339
0.038452,0.0024414,-0.049438,1.3342
0.04364,-0.0082397,-0.045776,1.3336
0.054016,-0.0076294,-0.030823,1.3336
0.063782,-0.0082397,-0.020752,1.3339
0.070496,-0.0097656,-0.012207,1.3342
0.078735,-0.0094604,0.0048828,1.3342
0.094299,-0.0057983,0.024414,1.3333
0.10773,-0.015259,0.037231,1.3339
0.11322,-0.020142,0.03418,1.3336
0.12665,-0.018005,0.037537,1.3339
0.14771,-0.017395,0.033569,1.3339
0.16266,-0.015869,0.0054932,1.3336
0.16449,-0.014343,0.012817,1.3336
0.14557,-0.020142,0.005188,1.3336
0.11536,-0.011597,-0.0073242,1.3336
0.096741,-0.0054932,-0.029602,1.3336
0.08728,0.0073242,-0.036621,1.3336
0.082703,0.0042725,-0.051575,1.3336
0.088196,0.0033569,-0.049744,1.3342
0.10193,0.005188,-0.041809,1.3342
0.10773,0.0036621,-0.046997,1.3339
0.099792,0.0021362,-0.04364,1.3339
0.092468,0.007019,-0.033264,1.3348
0.10529,0.0030518,-0.018311,1.3342
0.13794,-0.012207,-0.0088501,1.3342
0.16754,-0.007019,0.0021362,1.3342
0.18494,-0.0094604,0.0079346,1.3345
0.19562,-0.010986,0.031433,1.3336
0.20264,-0.016479,0.040894,1.3336
0.20111,-0.017395,0.031433,1.3342
0.20355,-0.022583,0.021057,1.3342
0.21881,-0.020752,0.014648,1.3342
0.23254,-0.018311,0.015869,1.3339
0.23773,-0.017395,-0.007019,1.3342
0.22583,-0.012207,-0.016479,1.3342
0.19836,-0.0039673,-0.031433,1.3333
0.17761,-0.0036621,-0.040283,1.3342
0.17609,-0.0015259,-0.055237,1.3339
0.18494,-0.0015259,-0.053406,1.3339
0.19287,0.0057983,-0.057678,1.3336
0.19135,0.0061035,-0.050964,1.3342
0.17639,0.0064087,-0.036621,1.3342
0.16968,0.0076294,-0.035706,1.3336
0.1825,0.0079346,-0.018921,1.3342
0.20172,0.0048828,0.0061035,1.3339
0.22003,0.0021362,0.042114,1.3339
0.23499,-0.0085449,0.027161,1.3342
0.24506,-0.0061035,0.032349,1.3348
0.25177,-0.018005,0.020447,1.3345
0.25482,-0.012817,0.027161,1.3345
0.26245,-0.010986,0.016479,1.3339
0.27893,-0.0097656,-0.0027466,1.3339
0.2887,-0.0045776,0.0094604,1.3336
0.28534,-0.0097656,0.0094604,1.3345
0.27863,-0.0045776,0.005188,1.3342
0.27222,-0.0021362,-0.015259,1.3342
0.26337,0.00091553,-0.048828,1.3339
0.24811,0.0094604,-0.062256,1.3345
0.22644,0.0048828,-0.048523,1.3342
0.20905,0.0079346,-0.045471,1.3339
0.19806,0.018616,-0.048828,1.3339
0.2005,0.010071,-0.035706,1.3336
0.22675,0.00030518,-0.022278,1.3345
0.26093,-0.0021362,0.0018311,1.3342
0.28381,-0.0042725,0.013123,1.3342
0.28961,-0.0033569,0.022583,1.3345
0.28961,-0.0085449,0.030212,1.3345
0.28625,-0.012207,0.038452,1.3348
0.28595,-0.014648,0.036926,1.3342
0.28961,-0.0091553,0.041809,1.3342
0.29663,-0.010376,0.040588,1.3351
0.29999,-0.016174,0.038147,1.3345
0.29114,-0.010681,0.028381,1.3342
0.27496,-0.010376,0.0042725,1.3348
0.26123,-0.00030518,-0.01709,1.3342
0.24384,0.0027466,-0.032349,1.3345
0.2182,0.0045776,-0.041809,1.3345
0.1944,0.010986,-0.055542,1.3342
0.18341,0.015869,-0.056458,1.3345
0.18585,0.012207,-0.05127,1.3339
0.19318,0.0079346,-0.063477,1.3342
0.19653,0.005188,-0.041809,1.3345
0.19531,0.0048828,-0.031128,1.3345
0.19348,0.0012207,-0.019226,1.3345
0.2005,-0.00091553,-0.0015259,1.3345
0.21118,-0.005188,0.013123,1.3342
0.21729,-0.012207,0.029907,1.3342
0.22156,-0.015869,0.063477,1.3348
0.2124,-0.0177,0.053101,1.3342
0.1889,-0.021667,0.046997,1.3345
0.16785,-0.014038,0.023804,1.3342
0.16327,-0.0057983,0.020752,1.3345
0.16663,-0.0039673,0.0094604,1.3351
0.16602,0,-0.00091553,1.3345
0.15503,0.0027466,-0.015869,1.3351
0.1413,0.0048828,-0.024414,1.3348
0.11627,0.0048828,-0.021667,1.3342
0.086365,0.011597,-0.039978,1.3345
0.056152,0.013733,-0.06012,1.3342
0.0354,0.011597,-0.058899,1.3351
0.0354,0.015564,-0.053406,1.3348
0.039063,0.014343,-0.048828,1.3345
0.041809,0.0076294,-0.039673,1.3351
0.052185,0.0021362,-0.017395,1.3348
0.067749,-0.010376,-0.0018311,1.3348
0.075989,-0.014343,0.012817,1.3351
0.079041,-0.014648,0.029602,1.3348
0.093384,-0.021362,0.041809,1.3351
0.098267,-0.027771,0.042725,1.3348
0.073242,-0.021667,0.037231,1.3354
0.038147,-0.017395,0.029602,1.3348
0.026245,-0.010376,0.015869,1.3348
0.027771,-0.007019,0.0048828,1.3351
0.032349,-0.012512,-0.022888,1.3345
0.039063,-0.0021362,-0.039063,1.3351
0.035095,0.0033569,-0.018921,1.3348
0.021362,0.014038,-0.026245,1.3348
-0.013428,0.019531,-0.04364,1.3358
-0.058594,0.015869,-0.066223,1.3348
-0.085449,0.01709,-0.074463,1.3351
-0.096436,0.015869,-0.057068,1.3348
-0.10437,0.016174,-0.047607,1.3348
-0.10986,0.0079346,-0.0064087,1.3351
-0.1004,0.010681,-0.0042725,1.3348
-0.068665,-0.00091553,0.0054932,1.3351
-0.028381,-0.0024414,0.014343,1.3358
0.0042725,-0.0045776,0.028381,1.3348
0.0030518,-0.010376,0.027466,1.3358
-0.012207,-0.013428,0.027466,1.3351
-0.028687,-0.015564,0.05188,1.3358
-0.039063,-0.01709,0.049133,1.3351
-0.038757,-0.0177,0.041199,1.3354
-0.03418,-0.017395,0.031433,1.3348
-0.05127,-0.016174,0.0091553,1.3354
-0.083923,0.0024414,-0.022583,1.3358
-0.10773,-0.00030518,-0.050049,1.3358
-0.11536,0.007019,-0.049438,1.3358
-0.11414,0.0088501,-0.06012,1.3351
-0.11963,0.0054932,-0.058594,1.3351
-0.13275,0.010071,-0.061035,1.3351
-0.1413,0.013733,-0.050659,1.3364
-0.13855,0.0064087,-0.032349,1.3354
-0.12604,0.0018311,-0.020447,1.3354
-0.10162,0.0048828,-0.0033569,1.3354
-0.068359,-0.0015259,0.0027466,1.3358
-0.045776,-0.0024414,0.016479,1.3358
-0.04364,-0.0097656,0.035706,1.3358
-0.053711,-0.014648,0.040588,1.3358
-0.069885,-0.016479,0.03479,1.3358
-0.084229,-0.019226,0.045471,1.3354
-0.090027,-0.022888,0.036316,1.3361
-0.078735,-0.01709,0.031738,1.3358
-0.055542,-0.015259,0.031128,1.3351
-0.050964,-0.013428,0.012207,1.3354
-0.073242,-0.0054932,0.0048828,1.3351
-0.10986,-0.00091553,-0.016174,1.3354
-0.15381,0.0091553,-0.036621,1.3364
-0.18066,0.013733,-0.054016,1.3358
-0.1767,0.014954,-0.054016,1.3361
-0.14465,0.012817,-0.058289,1.3361
-0.10895,0.016174,-0.053711,1.3364
-0.09552,0.014038,-0.038757,1.3364
-0.089722,0.015869,-0.030518,1.3364
-0.06958,0.012512,-0.021362,1.3364
-0.035706,0.0030518,-0.0064087,1.3358
-0.0091553,0.0030518,0.0082397,1.3367
-0.0067139,0,0.028687,1.3348
-0.017395,-0.0033569,0.039368,1.3358
-0.022278,-0.0067139,0.032654,1.3354
-0.022888,-0.012817,0.059204,1.3361
-0.029907,-0.0076294,0.05249,1.3364
-0.049133,-0.012512,0.035706,1.3364
-0.077515,-0.012207,-0.0045776,1.3364
-0.10101,-0.010986,-0.017395,1.3361
-0.1178,-0.0073242,-0.032654,1.3364
-0.13489,-0.012512,-0.042725,1.3367
-0.15381,-0.0061035,-0.041199,1.3358
-0.15656,0.0064087,-0.04303,1.3361
-0.13977,0.0045776,-0.052185,1.3364
-0.12207,0.0076294,-0.054016,1.337
-0.12054,0.005188,-0.04364,1.337
-0.1239,0.0030518,-0.037842,1.3367
-0.12299,0.0079346,-0.027466,1.3367
-0.112,0.0024414,-0.021973,1.3373
-0.099182,-0.0039673,-0.015564,1.3364
-0.083923,-0.0076294,0.005188,1.337
-0.059814,-0.013428,0.040894,1.337
-0.030212,-0.013428,0.054016,1.337
-0.0057983,-0.020142,0.046692,1.3367
-0.0039673,-0.021667,0.035706,1.3373
-0.024719,-0.013733,0.033264,1.337
-0.042419,-0.013733,0.024719,1.337
-0.032349,-0.0177,0.027771,1.3367
0.0030518,-0.018311,0.023499,1.3367
0.027771,-0.011597,0.0018311,1.3373
0.013733,-0.0064087,-0.013123,1.337
-0.032043,-0.00061035,-0.04303,1.3373
-0.083618,0.0039673,-0.072021,1.3376
-0.1239,0.00091553,-0.07782,1.3373
-0.15015,0.0021362,-0.072937,1.337
-0.17792,0.010681,-0.069885,1.3379
-0.19226,0.0088501,-0.058289,1.3376
-0.16785,0.0067139,-0.0012207,1.3373
-0.12573,0.0039673,0.020752,1.337
-0.10559,0.0048828,0.010071,1.3376
-0.1004,-0.00091553,0.0177,1.3376
-0.072937,-0.0054932,0.011292,1.3379
-0.032959,-0.0085449,0.030518,1.337
-0.0079346,-0.011597,0.050659,1.3373
-0.0018311,-0.013123,0.069885,1.3376
-0.0094604,-0.0097656,0.04364,1.3379
-0.02594,-0.0177,0.023804,1.3382
-0.054321,-0.016479,0.0036621,1.3379
-0.086975,-0.015259,-0.016174,1.3379
-0.10315,-0.0018311,-0.0354,1.3382
-0.092163,-0.0091553,-0.050354,1.3379
-0.077209,-0.0073242,-0.06012,1.3373
-0.072937,-0.0024414,-0.059204,1.337
-0.07843,0.0030518,-0.053101,1.3379
-0.096741,0.014038,-0.057068,1.337
-0.12573,0.014343,-0.047913,1.3376
-0.14343,0.0067139,-0.044556,1.3382
-0.12939,-0.0042725,-0.032349,1.3382
-0.096741,-0.0042725,-0.011902,1.3376
-0.065002,-0.00030518,-0.0076294,1.3382
-0.045776,0,0.0030518,1.3388
-0.046692,-0.00091553,0.014954,1.3385
-0.06012,-0.0064087,0.030823,1.3379
-0.059814,-0.012817,0.040283,1.3385
-0.044556,-0.010986,0.04303,1.3382
-0.029907,-0.0064087,0.040588,1.3385
-0.023193,-0.011597,0.030212,1.3382
-0.020447,-0.0057983,0.023193,1.3382
-0.023193,-0.0054932,0,1.3385
-0.036316,-0.00030518,-0.014038,1.3382
-0.046997,0.0033569,-0.020142,1.3388
-0.058899,0.0073242,-0.031433,1.3385
-0.069885,0.0079346,-0.045776,1.3388
-0.063477,0.0027466,-0.053101,1.3388
-0.051575,0.0048828,-0.057068,1.3397
-0.055237,0.0094604,-0.05249,1.3388
-0.078735,0.0079346,-0.050049,1.3394
-0.10071,0.011292,-0.041504,1.3385
-0.1001,0.0094604,-0.016785,1.3394
-0.078735,0.0067139,-0.00061035,1.3391
-0.046692,-0.00061035,0.020447,1.3397
-0.012207,-0.00061035,0.04425,1.3391
0.012817,0.0021362,0.038452,1.3394
0.025635,0,0.046692,1.3388
0.024719,-0.0076294,0.038147,1.3394
0.014038,-0.0054932,0.037537,1.3391
0.0048828,-0.010681,0.039368,1.3394
-0.0094604,-0.014038,0.02655,1.3394
-0.025635,-0.007019,0.007019,1.3391
-0.032349,-0.00061035,-0.023499,1.3394
-0.03479,0.0048828,-0.042114,1.34
-0.04425,0.012207,-0.032349,1.3394
-0.048218,0.014038,-0.014954,1.3394
-0.048218,0.014648,-0.027466,1.3394
-0.047607,0.014648,-0.045166,1.3397
-0.050354,0.013733,-0.052795,1.3397
-0.059204,0.014343,-0.039673,1.3394
-0.053101,0.0048828,-0.044556,1.3397
-0.028687,0.0018311,-0.028076,1.34
-0.0177,0.00061035,-0.0094604,1.34
-0.021667,-0.007019,0.010986,1.3403
-0.021057,-0.007019,0.0064087,1.34
-0.018616,-0.0027466,0.024719,1.3397
-0.011902,-0.0094604,0.036621,1.3403
0.0018311,-0.0091553,0.050049,1.34
0.014343,-0.0097656,0.040894,1.34
0.018616,-0.010376,0.022583,1.3406
0.021667,-0.013123,0.0064087,1.34
0.019836,-0.012817,0.0012207,1.34
0.0094604,-0.0079346,-0.018311,1.3397
-0.0067139,-0.0097656,-0.042114,1.3406
-0.032654,-0.0048828,-0.047913,1.3406
-0.047607,-0.0061035,-0.050049,1.3403
-0.041504,0.0088501,-0.056458,1.3403
-0.019836,0.013428,-0.062256,1.3403
0.00030518,0.012512,-0.06073,1.3406
-0.00030518,0.0067139,-0.051575,1.34
-0.021667,0.007019,-0.033569,1.3419
-0.04425,0.00091553,-0.011902,1.3412
-0.048828,0,-0.0057983,1.3406
-0.032959,-0.0027466,-0.0076294,1.3416
-0.0033569,-0.0048828,0.00030518,1.3409
0.023499,-0.0045776,0.014038,1.3412
0.023804,-0.015259,0.019836,1.3416
-0.0015259,-0.024109,0.030823,1.3412
-0.014648,-0.021362,0.028076,1.3409
-0.0061035,-0.027771,0.027161,1.3412
0.0012207,-0.021362,0.022583,1.3409
-0.0045776,-0.0177,0.014954,1.3412
-0.011597,-0.0094604,0.0085449,1.3412
-0.011902,-0.00061035,0.0054932,1.3412
-0.015869,0.00030518,-0.025024,1.3419
-0.028076,0.0048828,-0.047607,1.3416
-0.047607,0.0033569,-0.062561,1.3416
-0.064392,0.0067139,-0.060425,1.3419
-0.077209,0.013428,-0.05127,1.3419
-0.080261,0.010376,-0.039673,1.3416
-0.076294,0.0045776,-0.036926,1.3422
-0.068359,0.0027466,-0.022583,1.3416
-0.056458,-0.00061035,-0.014343,1.3419
-0.032959,-0.00091553,0.00091553,1.3422
-0.00061035,0,0.037231,1.3419
0.033264,-0.0076294,0.05188,1.3428
0.055237,-0.012512,0.065308,1.3422
0.061646,-0.011292,0.061035,1.3419
0.059204,-0.015259,0.039978,1.3422
0.050964,-0.014038,0.028076,1.3425
0.038147,-0.011597,0.021362,1.3422
0.030212,-0.020752,0.0036621,1.3434
0.016174,-0.010376,-0.014343,1.3425
-0.0082397,-0.0033569,-0.028076,1.3425
-0.039978,-0.0036621,-0.041504,1.3428
-0.065918,-0.010681,-0.056152,1.3431
-0.081787,-0.0048828,-0.063477,1.3425
-0.080261,0.0082397,-0.065918,1.3434
-0.072937,0.0045776,-0.053101,1.3431
-0.078125,0.010071,-0.032349,1.3434
-0.09552,0.0094604,-0.02655,1.3431
-0.10468,0.014648,-0.021057,1.3431
-0.1004,0.0054932,-0.013123,1.3431
-0.084229,-0.0045776,0.00091553,1.3431
-0.054321,-0.0067139,0.015564,1.3434
-0.018921,-0.0042725,0.011597,1.3437
0.018311,-0.0091553,0.036926,1.3437
0.053711,-0.0082397,0.049438,1.3431
0.071716,-0.012207,0.052185,1.3434
0.068054,-0.012512,0.05249,1.3431
0.049438,-0.012512,0.042725,1.3437
0.04425,-0.010986,0.024719,1.3434
0.053406,0,-0.012207,1.3434
0.046692,-0.0021362,-0.031433,1.344
0.016174,-0.0018311,-0.032043,1.3437
-0.019531,0.0030518,-0.050964,1.3437
-0.047913,0.007019,-0.065308,1.3437
-0.065308,0.0088501,-0.072632,1.344
-0.065308,0.011597,-0.057983,1.3446
-0.04364,0.018921,-0.046082,1.3437
-0.016785,0.011597,-0.039978,1.3443
0.0015259,0.0067139,-0.032654,1.3443
0.0097656,0.0027466,-0.011597,1.3446
0.012207,-0.0018311,0.0045776,1.3449
0.021057,-0.0076294,0.017395,1.3446
0.035095,-0.0091553,0.026855,1.3443
0.047913,-0.012512,0.033569,1.3443
0.052795,-0.021667,0.040588,1.3452
0.046997,-0.02533,0.036926,1.3449
0.026855,-0.017395,0.020447,1.3452
0.0027466,-0.0076294,0.013428,1.3455
-0.019531,-0.011292,0.010681,1.3449
-0.037537,-0.0094604,-0.0021362,1.3449
-0.049438,-0.0048828,-0.021667,1.3446
-0.061646,0.0039673,-0.032043,1.3452
-0.072327,-0.0012207,-0.04364,1.3449
-0.076294,0.0039673,-0.055237,1.3452
-0.075684,0.0057983,-0.05127,1.3446
-0.07019,0.0033569,-0.037231,1.3452
-0.05249,0.0030518,-0.025635,1.3455
-0.025635,0.00091553,-0.02594,1.3455
-0.0091553,-0.0015259,-0.018311,1.3464
-0.0039673,-0.014038,0.0064087,1.3461
0.0015259,-0.010986,0.021973,1.3455
0.0082397,-0.011292,0.033264,1.3458
0.0073242,-0.021362,0.043945,1.3461
0.0027466,-0.018005,0.046997,1.3458
-0.0021362,-0.017395,0.048523,1.3464
-0.012207,-0.012207,0.030518,1.3467
-0.020447,-0.015869,0.023193,1.3464
-0.038452,-0.020447,0.0097656,1.3461
-0.055847,-0.019226,0.0054932,1.3464
-0.059814,-0.0088501,-0.0097656,1.3467
-0.039978,-0.0082397,-0.0094604,1.3464
-0.021667,-0.0012207,-0.0039673,1.3461
-0.021667,0.013733,-0.031738,1.3464
-0.032654,0.0177,-0.049744,1.3464
-0.033875,0.018616,-0.070801,1.3464
-0.018921,0.014648,-0.04425,1.347
-0.0012207,0.012207,-0.048218,1.3467
0.0064087,0.015259,-0.044861,1.347
0.0057983,0.0048828,-0.028076,1.3474
-0.019531,-0.00061035,-0.019531,1.347
-0.055237,-0.0039673,0.0021362,1.3467
-0.063171,-0.013123,0.019531,1.3467
-0.046082,-0.015564,0.028381,1.3474
-0.027161,-0.018311,0.020752,1.3477
-0.022278,-0.024719,0.021973,1.3477
-0.0097656,-0.021057,0.023193,1.3474
0.0061035,-0.018311,0.020752,1.3474
0.011292,-0.010071,0.018616,1.3477
0.0030518,-0.016174,-0.0048828,1.3477
-0.017395,-0.011292,-0.016174,1.3477
-0.053101,-0.011292,-0.031128,1.3474
-0.092468,-0.00061035,-0.03418,1.347
-0.12054,0.0030518,-0.039063,1.3477
-0.13153,0.012207,-0.050964,1.3477
-0.12573,0.0082397,-0.064697,1.348
-0.10956,0.0088501,-0.060425,1.3483
-0.09491,0.0057983,-0.0354,1.348
-0.090332,-0.0061035,-0.031433,1.3486
-0.059509,0.0015259,-0.015564,1.3486
-0.022278,-0.0045776,0.03479,1.3489
-0.015259,-0.0027466,0.05188,1.3486
-0.024719,-0.0067139,0.041199,1.3483
-0.024414,-0.014343,0.039978,1.3489
-0.0082397,-0.019836,0.041199,1.3486
0.0061035,-0.025635,0.041809,1.3486
-0.0012207,-0.023193,0.039063,1.3489
-0.019226,-0.023804,0.0177,1.3492
-0.031128,-0.020447,0.014648,1.3489
-0.041809,-0.024109,0.0057983,1.3489
-0.064087,-0.015564,0.0091553,1.3489
-0.087891,-0.011597,0.0054932,1.3492
-0.074768,-0.0061035,-0.0091553,1.3492
-0.049438,0,-0.0354,1.3495
-0.046082,0.0085449,-0.054932,1.3489
-0.061951,0.0033569,-0.057373,1.3492
-0.079651,0.012207,-0.029297,1.3492
-0.09491,0.013733,-0.024719,1.3498
-0.097656,0.015259,-0.039063,1.3495
-0.083923,0.013733,-0.057983,1.3495
-0.061951,0.0045776,-0.031433,1.3501
-0.039063,-0.0036621,-0.0076294,1.3498
-0.021362,-0.010376,0.014954,1.3498
-0.018921,-0.013123,0.036926,1.3501
-0.0354,-0.0094604,0.050659,1.3501
-0.047302,-0.011902,0.054321,1.3495
-0.042114,-0.014343,0.030518,1.3501
-0.023193,-0.014343,0.017395,1.3501
-0.010986,-0.010376,0.016174,1.3507
-0.016785,-0.007019,0.0030518,1.3507
-0.039673,-0.0042725,-0.019836,1.3501
-0.050964,-0.0042725,-0.027466,1.3501
-0.047607,-0.0079346,-0.028076,1.3501
-0.046997,0.00061035,-0.038452,1.3507
-0.056152,0.0027466,-0.046692,1.3513
-0.067139,0.011292,-0.041199,1.3507
-0.074463,0.016785,-0.044556,1.3513
-0.074768,0.015259,-0.035095,1.3516
-0.075378,0.016785,-0.031738,1.3519
-0.07019,0.010681,-0.0015259,1.3522
-0.05249,0.0015259,0.012817,1.3513
-0.035095,0.0015259,0.015259,1.3513
-0.014648,-0.010986,0.011292,1.351
0.0061035,-0.0177,0.020447,1.3513
0.010071,-0.019226,0.031128,1.3516
-0.0015259,-0.016785,0.039368,1.3519
-0.019531,-0.019226,0.032043,1.3519
-0.018005,-0.019226,0.022583,1.3513
-0.0042725,-0.016174,0.0085449,1.3519
0.0039673,-0.010376,-0.00061035,1.3522
0.0067139,0.00061035,-0.025024,1.3522
-0.018921,0.0030518,-0.027161,1.3519
-0.07782,0.011292,-0.024414,1.3525
-0.1236,0.010376,-0.036011,1.3519
-0.12573,0.013733,-0.023193,1.3519
-0.098877,0.0048828,-0.025024,1.3525
-0.07019,0.0082397,-0.022278,1.3525
-0.059204,0.0076294,-0.015869,1.3531
-0.062561,-0.0021362,-0.013123,1.3528
-0.061951,-0.0061035,-0.0024414,1.3531
-0.05127,-0.010071,0.016479,1.3525
-0.028992,-0.013428,0.032959,1.3525
0.0045776,-0.016174,0.032349,1.3535
0.02533,-0.02594,0.038757,1.3535
0.023193,-0.021973,0.052185,1.3531
0.010681,-0.026855,0.075378,1.3535
0.0067139,-0.027771,0.079651,1.3528
0.021973,-0.030518,0.044556,1.3531
0.04425,-0.029297,0.020752,1.3541
0.046387,-0.024109,-0.0045776,1.3535
0.034485,-0.019531,-0.016785,1.3538
0.031128,-0.0097656,-0.042725,1.3538
0.037537,-0.012817,-0.047913,1.3538
0.034485,-0.0085449,-0.052185,1.3538
0.018921,-0.00061035,-0.062256,1.3538
0.0091553,0.0033569,-0.072937,1.3544
0.0085449,-0.0012207,-0.07019,1.3541
0.0177,0.0027466,-0.05249,1.3541
0.031433,-0.0054932,-0.032959,1.3541
0.04303,-0.0042725,-0.018921,1.3547
0.044556,-0.0012207,-0.00061035,1.3544
0.047913,-0.013733,0.0018311,1.355
0.079041,-0.017395,0.010986,1.3544
0.12115,-0.021667,0.029602,1.3541
0.14587,-0.026245,0.04425,1.3547
0.15381,-0.031128,0.038452,1.3556
0.13855,-0.029602,0.026245,1.3547
0.10132,-0.027466,0.027771,1.3547
0.082397,-0.029297,0.019531,1.3553
0.10437,-0.032349,-0.0042725,1.3556
0.14465,-0.030518,-0.018005,1.355
0.16846,-0.022278,-0.019531,1.3559
0.16754,-0.010376,-0.02594,1.3556
0.14648,-0.0094604,-0.042419,1.3559
0.10162,-0.014038,-0.054321,1.3553
0.060425,-0.0057983,-0.057373,1.3553
0.037537,0.0015259,-0.056152,1.3553
0.029907,0.0024414,-0.037842,1.3556
0.037842,-0.0048828,-0.022888,1.3556
0.057983,-0.007019,-0.016174,1.3559
0.075989,-0.0082397,-0.0042725,1.3565
0.080872,-0.0094604,0.014648,1.3562
0.080261,-0.010681,0.02594,1.3565
0.074463,-0.0079346,0.037231,1.3559
0.072327,-0.010376,0.038147,1.3568
0.090027,-0.012512,0.039368,1.3565
0.12329,-0.0085449,0.041809,1.3562
0.15594,-0.007019,0.040894,1.3565
0.17792,-0.0045776,0.035706,1.3568
0.18829,-0.0076294,0.018616,1.3562
0.18616,0.0015259,-0.0094604,1.3574
0.16815,0.0015259,-0.030823,1.3574
0.13031,0.010376,-0.039978,1.3568
0.10071,0.010986,-0.046387,1.3568
0.10193,0.013428,-0.046387,1.3571
0.11932,0.019531,-0.048523,1.358
0.12024,0.011597,-0.052795,1.3574
0.097351,0.011902,-0.038147,1.3577
0.067139,0.007019,-0.021057,1.3574
0.046082,0.0067139,-0.0091553,1.3577
0.041504,0.00091553,0.0045776,1.3577
0.050049,-0.0085449,0.017395,1.358
0.073853,-0.013123,0.023499,1.358
0.10376,-0.013733,0.033875,1.358
0.12238,-0.02594,0.040283,1.3583
0.11993,-0.027466,0.038147,1.358
0.11597,-0.02594,0.041809,1.3586
0.12848,-0.022583,0.038147,1.3586
0.13855,-0.022278,0.029907,1.3586
0.13062,-0.021667,0.014648,1.3586
0.10223,-0.018311,-0.0088501,1.3583
0.050964,-0.011902,-0.015869,1.3583
-0.0024414,0.00091553,-0.022888,1.3586
-0.028076,0.0048828,-0.018311,1.3583
-0.044556,0.011597,-0.05127,1.3586
-0.06134,0.0085449,-0.061951,1.3583
-0.06897,-0.0021362,-0.061951,1.3593
-0.066223,-0.0024414,-0.029907,1.3589
-0.06134,-0.00061035,-0.028992,1.3593
-0.059509,-0.00091553,-0.027161,1.3589
-0.058289,-0.0021362,-0.014954,1.3593
-0.06073,-0.0048828,0.015259,1.3596
-0.073242,-0.0094604,0.036316,1.3593
-0.087891,-0.020752,0.055542,1.3589
-0.093384,-0.023804,0.062561,1.3602
-0.09613,-0.020752,0.060425,1.3596
-0.095215,-0.015869,0.04303,1.3596
-0.099792,-0.014954,0.036926,1.3602
-0.12146,-0.014038,0.01709,1.3602
-0.13763,-0.016174,0.0012207,1.3596
-0.13855,-0.014343,0.00091553,1.3602
-0.15106,-0.0045776,-0.0082397,1.3605
-0.18433,0.0018311,-0.012512,1.3599
-0.21332,0.0021362,-0.016479,1.3608
-0.21454,0.0079346,-0.03479,1.3605
-0.19348,0.014954,-0.053101,1.3605
-0.16785,0.0067139,-0.054016,1.3605
-0.14465,0.0067139,-0.042114,1.3608
-0.13062,0.018311,-0.032043,1.3602
-0.13641,0.014954,-0.018311,1.3614
-0.15991,0.0018311,-0.0015259,1.3608
-0.17822,-0.0061035,0.012207,1.3614
-0.17822,-0.018311,0.018921,1.3623
-0.16693,-0.018616,0.038452,1.3614
-0.15381,-0.0177,0.040283,1.3614
-0.14008,-0.021057,0.038147,1.3617
-0.13367,-0.020752,0.030823,1.362
-0.14313,-0.021667,0.035095,1.3617
-0.15259,-0.015869,0.036926,1.3614
-0.16571,-0.0045776,0.0094604,1.3617
-0.18188,-0.0030518,0.0042725,1.3617
-0.18951,0.0012207,-0.012817,1.362
-0.18982,0.0057983,-0.019836,1.3617
-0.19745,0.011292,-0.026245,1.3623
-0.21393,0.015869,-0.039673,1.3626
-0.22461,0.021362,-0.04425,1.3623
-0.21698,0.020447,-0.06012,1.362
-0.19684,0.012207,-0.057373,1.3626
-0.17761,0.011902,-0.049438,1.3626
-0.16388,0.010071,-0.024414,1.3629
-0.15472,0.005188,-0.0045776,1.3623
-0.14923,0.005188,-0.0079346,1.3638
-0.1416,0.0015259,0.013428,1.3635
-0.1178,-0.0012207,0.039673,1.3632
-0.089417,-0.0064087,0.058594,1.3635
-0.082703,-0.0085449,0.080872,1.3641
